ID,Timestamp,DateTime,DeviceName,Value,RawPayload
28464,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [B8 15 3B 26 C3 02 01 00 18 03 01 54]
28465,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [B9 15 3B 26 CD 02 01 00 18 03 01 54]
28466,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [BA 15 3B 26 C3 02 01 00 18 03 01 54]
28467,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [BB 15 3B 26 CD 02 01 00 18 03 01 54]
28468,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [BC 15 3B 26 C3 02 01 00 18 03 01 54]
28469,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [BD 15 3B 26 CD 02 01 00 18 03 01 54]
28470,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [BE 15 3B 26 C3 02 01 00 18 03 01 54]
28471,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [BF 15 3B 26 CD 02 01 00 18 03 01 54]
28472,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [C0 15 3B 26 C3 02 01 00 18 03 01 54]
28473,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [C1 15 3B 26 CD 02 01 00 18 03 01 54]
28474,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [C2 15 3B 26 C3 02 01 00 18 03 01 54]
28475,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [C3 15 3B 26 CD 02 01 00 18 03 01 54]
28476,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [C4 15 3B 26 C3 02 01 00 18 03 01 54]
28477,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [C5 15 3B 26 CD 02 01 00 18 03 01 54]
28478,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [C6 15 3B 26 C3 02 01 00 18 03 01 54]
28479,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [C7 15 3B 26 CD 02 01 00 18 03 01 54]
28480,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [C8 15 3B 26 C3 02 01 00 18 03 01 54]
28481,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [C9 15 3B 26 CD 02 01 00 18 03 01 54]
28482,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [CA 15 3B 26 C3 02 01 00 18 03 01 54]
28483,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [CB 15 3B 26 CD 02 01 00 18 03 01 54]
28484,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [CC 15 3B 26 C3 02 01 00 18 03 01 54]
28485,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [CD 15 3B 26 CD 02 01 00 18 03 01 54]
28486,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [CE 15 3B 26 C3 02 01 00 18 03 01 54]
28487,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [CF 15 3B 26 CD 02 01 00 18 03 01 54]
28488,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [D0 15 3B 26 C3 02 01 00 18 03 01 54]
28489,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [D1 15 3B 26 CD 02 01 00 18 03 01 54]
28490,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [D2 15 3B 26 C3 02 01 00 18 03 01 54]
28491,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [D3 15 3B 26 CD 02 01 00 18 03 01 54]
28492,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [D4 15 3B 26 C3 02 01 00 18 03 01 54]
28493,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [D5 15 3B 26 CD 02 01 00 18 03 01 54]
28494,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [D6 15 3B 26 C3 02 01 00 18 03 01 54]
28495,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [D7 15 3B 26 CD 02 01 00 18 03 01 54]
28496,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [D8 15 3B 26 C3 02 01 00 18 03 01 54]
28497,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [D9 15 3B 26 CD 02 01 00 18 03 01 54]
28498,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [DA 15 3B 26 C3 02 01 00 18 03 01 54]
28499,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [DB 15 3B 26 CD 02 01 00 18 03 01 54]
28500,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [DC 15 3B 26 C3 02 01 00 18 03 01 54]
28501,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [DD 15 3B 26 CD 02 01 00 18 03 01 54]
28502,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [DE 15 3B 26 C3 02 01 00 18 03 01 54]
28503,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [DF 15 3B 26 CD 02 01 00 18 03 01 54]
28504,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [E0 15 3B 26 C3 02 01 00 18 03 01 54]
28505,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [E1 15 3B 26 CD 02 01 00 18 03 01 54]
28506,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [E2 15 3B 26 C3 02 01 00 18 03 01 54]
28507,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [E3 15 3B 26 CD 02 01 00 18 03 01 54]
28508,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [E4 15 3B 26 C3 02 01 00 18 03 01 54]
28509,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [E5 15 3B 26 CD 02 01 00 18 03 01 54]
28510,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [E6 15 3B 26 C3 02 01 00 18 03 01 54]
28511,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [E7 15 3B 26 CD 02 01 00 18 03 01 54]
28512,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [E8 15 3B 26 C3 02 01 00 18 03 01 54]
28513,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [E9 15 3B 26 CD 02 01 00 18 03 01 54]
28514,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [EA 15 3B 26 C3 02 01 00 18 03 01 55]
28515,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [EB 15 3B 26 CD 02 01 00 18 03 01 55]
28516,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [EC 15 3B 26 C3 02 01 00 18 03 01 55]
28517,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [ED 15 3B 26 CD 02 01 00 18 03 01 55]
28518,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [EE 15 3B 26 C3 02 01 00 18 03 01 55]
28519,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [EF 15 3B 26 CD 02 01 00 18 03 01 55]
28520,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [F0 15 3B 26 C3 02 01 00 18 03 01 55]
28521,1.78885E+12,9/8/2026 14:39,SomniGuard,71.7,SpO2:97.9% BPM:72 [F1 15 3B 26 CD 02 01 00 18 03 01 55]
28522,1.78885E+12,9/8/2026 14:39,SomniGuard,70.7,SpO2:97.9% BPM:71 [F2 15 3B 26 C3 02 01 00 18 03 01 55]
28523,1.78885E+12,9/8/2026 14:40,SomniGuard,71.7,SpO2:97.9% BPM:72 [F3 15 3B 26 CD 02 01 00 18 03 01 55]
28524,1.78885E+12,9/8/2026 14:40,SomniGuard,70.7,SpO2:97.9% BPM:71 [F4 15 3B 26 C3 02 01 00 18 03 01 55]
28525,1.78885E+12,9/8/2026 14:40,SomniGuard,71.7,SpO2:97.9% BPM:72 [F5 15 3B 26 CD 02 01 00 18 03 01 55]
28526,1.78885E+12,9/8/2026 14:40,SomniGuard,70.7,SpO2:97.9% BPM:71 [F6 15 3B 26 C3 02 01 00 18 03 01 55]
28527,1.78885E+12,9/8/2026 14:40,SomniGuard,71.7,SpO2:97.9% BPM:72 [F7 15 3B 26 CD 02 01 00 18 03 01 55]
28528,1.78885E+12,9/8/2026 14:40,SomniGuard,70.7,SpO2:97.9% BPM:71 [F8 15 3B 26 C3 02 01 00 18 03 01 55]
28529,1.78885E+12,9/8/2026 14:40,SomniGuard,71.7,SpO2:97.9% BPM:72 [F9 15 3B 26 CD 02 01 00 18 03 01 55]
28530,1.78885E+12,9/8/2026 14:40,SomniGuard,70.7,SpO2:97.9% BPM:71 [FA 15 3B 26 C3 02 01 00 18 03 01 55]
28531,1.78885E+12,9/8/2026 14:40,SomniGuard,71.7,SpO2:97.9% BPM:72 [FB 15 3B 26 CD 02 01 00 18 03 01 55]
28532,1.78885E+12,9/8/2026 14:40,SomniGuard,70.7,SpO2:97.9% BPM:71 [FC 15 3B 26 C3 02 01 00 18 03 01 55]
28533,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [FD 15 22 26 BE 02 01 00 18 03 01 55]
28534,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [FE 15 22 26 C8 02 01 00 18 03 01 55]
28535,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [FF 15 22 26 BE 02 01 00 18 03 01 55]
28536,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [00 16 22 26 C8 02 01 00 18 03 01 55]
28537,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [01 16 22 26 BE 02 01 00 18 03 01 55]
28538,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [02 16 22 26 C8 02 01 00 18 03 01 55]
28539,1.78885E+12,9/8/2026 14:40,SomniGuard,70.2,SpO2:97.6% BPM:70 [03 16 22 26 BE 02 01 00 18 03 01 55]
28540,1.78885E+12,9/8/2026 14:40,SomniGuard,71.2,SpO2:97.6% BPM:71 [04 16 22 26 C8 02 01 00 18 03 01 55]
