ID,Timestamp,DateTime,DeviceName,Value,RawPayload
46335,1.78931E+12,9/13/2026 20:29,SomniGuard,70.1,SpO2:97.6% BPM:70 [24 00 1E 26 BD 02 00 00 18 02 00 54]
46336,1.78931E+12,9/13/2026 20:29,SomniGuard,71.1,SpO2:97.6% BPM:71 [25 00 1E 26 C7 02 00 00 18 02 00 54]
46337,1.78931E+12,9/13/2026 20:29,SomniGuard,70.1,SpO2:97.6% BPM:70 [26 00 1E 26 BD 02 00 00 18 02 00 54]
46338,1.78931E+12,9/13/2026 20:29,SomniGuard,71.1,SpO2:97.6% BPM:71 [27 00 1E 26 C7 02 00 00 18 02 00 54]
46339,1.78931E+12,9/13/2026 20:29,SomniGuard,70.6,SpO2:97.8% BPM:71 [28 00 37 26 C2 02 00 00 18 02 00 54]
46340,1.78931E+12,9/13/2026 20:29,SomniGuard,71.6,SpO2:97.8% BPM:72 [29 00 37 26 CC 02 00 00 18 02 00 54]
46341,1.78931E+12,9/13/2026 20:29,SomniGuard,70.6,SpO2:97.8% BPM:71 [2A 00 37 26 C2 02 00 00 18 02 00 54]
46342,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [2B 00 37 26 CC 02 00 00 18 02 00 54]
46343,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [2C 00 37 26 C2 02 00 00 18 02 00 54]
46344,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [2D 00 37 26 CC 02 00 00 18 02 00 54]
46345,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [2E 00 37 26 C2 02 0A 00 18 02 00 54]
46346,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [2F 00 37 26 CC 02 10 00 18 02 00 54]
46347,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [30 00 37 26 C2 02 01 00 18 02 00 54]
46348,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [31 00 37 26 CC 02 00 00 18 02 00 54]
46349,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [32 00 37 26 C2 02 00 00 18 02 00 54]
46350,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [33 00 37 26 CC 02 00 00 18 02 00 54]
46351,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [34 00 37 26 C2 02 00 00 18 02 00 54]
46352,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [35 00 37 26 CC 02 02 00 18 02 00 54]
46353,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [36 00 37 26 C2 02 00 00 18 02 00 54]
46354,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [37 00 37 26 CC 02 01 00 18 02 00 54]
46355,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [38 00 37 26 C2 02 01 00 18 02 00 54]
46356,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [39 00 37 26 CC 02 00 00 18 02 00 54]
46357,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [3A 00 37 26 C2 02 01 00 18 02 00 54]
46358,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [3B 00 37 26 CC 02 01 00 18 02 00 54]
46359,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [3C 00 37 26 C2 02 00 00 18 02 00 54]
46360,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [3D 00 37 26 CC 02 01 00 18 02 00 54]
46361,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [3E 00 37 26 C2 02 01 00 18 02 00 54]
46362,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [3F 00 37 26 CC 02 00 00 18 02 00 54]
46363,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [40 00 37 26 C2 02 00 00 18 02 00 54]
46364,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [41 00 37 26 CC 02 02 00 18 02 00 54]
46365,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [42 00 37 26 C2 02 01 00 18 02 00 54]
46366,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [43 00 37 26 CC 02 01 00 18 02 00 54]
46367,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [44 00 37 26 C2 02 00 00 18 02 00 54]
46368,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [45 00 37 26 CC 02 01 00 18 02 00 54]
46369,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [46 00 37 26 C2 02 01 00 18 02 00 54]
46370,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [47 00 37 26 CC 02 00 00 18 02 00 54]
46371,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [48 00 37 26 C2 02 00 00 18 02 00 54]
46372,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [49 00 37 26 CC 02 01 00 18 02 00 54]
46373,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [4A 00 37 26 C2 02 00 00 18 02 00 54]
46374,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [4B 00 37 26 CC 02 00 00 18 02 00 54]
46375,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [4C 00 37 26 C2 02 01 00 18 02 00 54]
46376,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [4D 00 37 26 CC 02 00 00 18 02 00 54]
46377,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [4E 00 37 26 C2 02 02 00 18 02 00 54]
46378,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [4F 00 37 26 CC 02 01 00 18 02 00 54]
46379,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [50 00 37 26 C2 02 00 00 18 02 00 54]
46380,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [51 00 37 26 CC 02 00 00 18 02 00 54]
46381,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [52 00 37 26 C2 02 00 00 18 02 00 54]
46382,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [53 00 37 26 CC 02 01 00 18 02 00 54]
46383,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [54 00 37 26 C2 02 01 00 18 02 00 54]
46384,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [55 00 37 26 CC 02 01 00 18 02 00 54]
46385,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [56 00 37 26 C2 02 01 00 18 02 00 54]
46386,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [57 00 37 26 CC 02 00 00 18 02 00 54]
46387,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [58 00 37 26 C2 02 00 00 18 02 00 54]
46388,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [59 00 37 26 CC 02 00 00 18 02 00 54]
46389,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [5A 00 37 26 C2 02 00 00 18 02 00 54]
46390,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [5B 00 37 26 CC 02 00 00 18 02 00 54]
46391,1.78931E+12,9/13/2026 20:30,SomniGuard,70.6,SpO2:97.8% BPM:71 [5C 00 37 26 C2 02 00 00 18 02 00 54]
46392,1.78931E+12,9/13/2026 20:30,SomniGuard,71.6,SpO2:97.8% BPM:72 [5D 00 37 26 CC 02 01 00 18 02 00 54]
